"MOD_NAME","ITM_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML"
"HEALTHHXANNUAL_ONL","PATNO","Participant ID","NUMBER","18","0"
"HEALTHHXANNUAL_ONL","CREATED_AT","Time the response was created","TIMESTAMP",NA,NA
"HEALTHHXANNUAL_ONL","MODIFIED_AT","Time the response was modified","TIMESTAMP",NA,NA
"HEALTHHXANNUAL_ONL","","Health History (Annually)","",NA,NA
"HEALTHHXANNUAL_ONL","LOADED_AT","Time the record was ingested/updated in the data warehouse","TIMESTAMP",NA,NA
"HEALTHHXANNUAL_ONL","HBP_DIAGNOSED_OL","Hypertension or high blood pressure diagnosis","NUMBER","1","0"
"HEALTHHXANNUAL_ONL","HBP_DIAGNOSED_AGE_OL","Age of hypertension or high blood pressure diagnosis","NUMBER","3","0"
"HEALTHHXANNUAL_ONL","HBP_TAKEN_MEDS_OL","Taken medication for hypertension or high blood pressure","NUMBER","1","0"
"HEALTHHXANNUAL_ONL","HBP_CURR_OL","Hypertension or high blood pressure is currently a problem","NUMBER","1","0"
"HEALTHHXQUART_ONL","HHQUART_SOURCE_OL","Primary Source of Information","NUMBER","1","0"
"HEALTHHXQUART_ONL","DIABETES_DIAGNOSED_OL","Diabetes diagnosis","NUMBER","1","0"
"HEALTHHXQUART_ONL","DIABETES_DIAGNOSED_AGE_OL","Age of diabetes diagnosis","NUMBER","3","0"
"HEALTHHXQUART_ONL","RBD_DIAGNOSED_OL","REM sleep behavior disorder (RBD) diagnosis","NUMBER","1","0"
"HEALTHHXQUART_ONL","RBD_PSG_CONF_OL","Sleep laboratory (PSG) confirmation of RBD","NUMBER","1","0"
"HEALTHHXQUART_ONL","RBD_DIAGNOSED_AGE_OL","Age of RBD diagnosis","NUMBER","3","0"
"HEALTHHXQUART_ONL","RBD_CURRENTLY_HAS_OL","Currently has RBD","NUMBER","1","0"
"HEALTHHXQUART_ONL","DEPRESSION_DIAGNOSED_OL","Depression diagnosis","NUMBER","1","0"
"HEALTHHXQUART_ONL","DEPRESSION_DIAGNOSED_AGE_OL","Age of depression diagnosis","NUMBER","3","0"
"HEALTHHXQUART_ONL","DEPRESSION_TAKEN_MEDS_OL","Taken medication for depression","NUMBER","1","0"
"HEALTHHXQUART_ONL","DEPRESSION_CURR_PROB_OL","Depression is currently a problem","NUMBER","1","0"
"HEALTHHXQUART_ONL","ED_DIAGNOSIS_OL","Erectile dysfunction (ED) diagnosis","NUMBER","1","0"
"HEALTHHXQUART_ONL","ED_DIAGNOSED_AGE_OL","Age of ED diagnosis","NUMBER","3","0"
"HEALTHHXQUART_ONL","ED_TAKEN_MEDS_OL","Taken medication for ED","NUMBER","1","0"
"HEALTHHXQUART_ONL","EVENT_ID","Visit ID","CHAR","4",NA
"HEALTHHXQUART_ONL","RESPONSE_STATUS","Completeness of the survey response (complete or partial)","NUMBER","1","0"
"HEALTHHXQUART_ONL","RESPONDENT_ID","SurveyMonkey unique response ID","NUMBER","18","0"
"HEALTHHXQUART_ONL","MOD_INSTANCE_ID","Instrument instance ID","NUMBER","18","0"
"HEALTHHXQUART_ONL","PATNO","Participant ID","NUMBER","18","0"
"HEALTHHXQUART_ONL","CREATED_AT","Time the response was created","TIMESTAMP",NA,NA
"HEALTHHXQUART_ONL","MODIFIED_AT","Time the response was modified","TIMESTAMP",NA,NA
"HEALTHHXQUART_ONL","","Health History (Quarterly)","",NA,NA
"HEALTHHXQUART_ONL","LOADED_AT","Time the record was ingested/updated in the data warehouse","TIMESTAMP",NA,NA
"HIGHINTQXNONPD_ONL","HINTNONPD_RBD_DIAGNOSED_OL","REM sleep behavior disorder (RBD) diagnosis","NUMBER","1","0"
"HIGHINTQXNONPD_ONL","HINTNONPD_ACT_DREAMS_OL","Been told or suspect you act out your dreams","NUMBER","1","0"
"HIGHINTQXNONPD_ONL","HINTNONPD_HYPOSMIA_OL","Do you have any problems with your sense of smell?","NUMBER","1","0"
"HIGHINTQXNONPD_ONL","HINTNONPD_HAS_PD_REL1D_OL","First degree relative diagnosed with PD","NUMBER","1","0"
"HIGHINTQXNONPD_ONL","HINTNONPD_ASHKJEW_OL","Identify self as being of Ashkenazi Jewish descent","NUMBER","1","0"
"HIGHINTQXNONPD_ONL","EVENT_ID","Visit ID","CHAR","4",NA
"HIGHINTQXNONPD_ONL","RESPONSE_STATUS","Completeness of the survey response (complete or partial)","NUMBER","1","0"
"HIGHINTQXNONPD_ONL","RESPONDENT_ID","SurveyMonkey unique response ID","NUMBER","18","0"
"HIGHINTQXNONPD_ONL","MOD_INSTANCE_ID","Instrument instance ID","NUMBER","18","0"
"HIGHINTQXNONPD_ONL","PATNO","Participant ID","NUMBER","18","0"
"HIGHINTQXNONPD_ONL","CREATED_AT","Time the response was created","TIMESTAMP",NA,NA
"HIGHINTQXNONPD_ONL","MODIFIED_AT","Time the response was modified","TIMESTAMP",NA,NA
"HIGHINTQXNONPD_ONL","","High interest questions for non-PD cohort","",NA,NA
"HIGHINTQXNONPD_ONL","LOADED_AT","Time the record was ingested/updated in the data warehouse","TIMESTAMP",NA,NA
"HIGHINTQXPD_ONL","HINTPD_HAS_PD_REL1D_OL","First degree relative diagnosed with PD","NUMBER","1","0"
"HIGHINTQXPD_ONL","HINTPD_ASHKJEW_OL","Identify self as being of Ashkenazi Jewish descent","NUMBER","1","0"
"HIGHINTQXPD_ONL","EVENT_ID","Visit ID","CHAR","4",NA
"HIGHINTQXPD_ONL","RESPONSE_STATUS","Completeness of the survey response (complete or partial)","NUMBER","1","0"
"HIGHINTQXPD_ONL","RESPONDENT_ID","SurveyMonkey unique response ID","NUMBER","18","0"
"HIGHINTQXPD_ONL","MOD_INSTANCE_ID","Instrument instance ID","NUMBER","18","0"
"HIGHINTQXPD_ONL","PATNO","Participant ID","NUMBER","18","0"
"HIGHINTQXPD_ONL","CREATED_AT","Time the response was created","TIMESTAMP",NA,NA
"HIGHINTQXPD_ONL","MODIFIED_AT","Time the response was modified","TIMESTAMP",NA,NA
"HIGHINTQXPD_ONL","","High interest questions for PD cohort","",NA,NA
"HIGHINTQXPD_ONL","LOADED_AT","Time the record was ingested/updated in the data warehouse","TIMESTAMP",NA,NA
"HVLT","","Hopkins Verbal Learning Test - Revised","","",NA
"HVLT","AGE_ASSESS_HVLT","Age at Assessment - HVLT","NUMBER","8","0"
"HVLT","CNO","Site Number","NUMBER","12","0"
"HVLT","DVT_DELAYED_RECALL","Derived-Delayed Recall T-Score","NUMBER","8","0"
"HVLT","DVT_RECOG_DISC_INDEX","Derived-Recog. Discrim. Index T-Score","NUMBER","8","0"
"HVLT","DVT_RETENTION","Derived-Retention T-Score","NUMBER","8","0"
"HVLT","DVT_TOTAL_RECALL","Derived-Total Recall T-Score","NUMBER","8","0"
"HVLT","EVENT_ID","Visit ID","CHAR","3",NA
"HVLT","HVLTFPRL","Delayed Recognition - Total # false positives, related","NUMBER","12","0"
"HVLT","HVLTFPUN","Delayed Recognition - Total # false positives, unrelated","NUMBER","12","0"
"HVLT","HVLTRDLY","Delayed Recall Trial 4","NUMBER","12","0"
"HVLT","HVLTREC","Delayed Recognition - Total # true positives","NUMBER","12","0"
"HVLT","HVLTRT1","Immediate Recall Trial 1","NUMBER","12","0"
"HVLT","HVLTRT2","Immediate Recall Trial 2","NUMBER","12","0"
"HVLT","HVLTRT3","Immediate Recall Trial 3","NUMBER","12","0"
"HVLT","HVLTVRSN","HVLT-R Test Booklet Version used","NUMBER","12","0"
"HVLT","HVLTVRSNCM","Used different form than indicated in the protocol comment","CHAR","",NA
"HVLT","INFODT","Assessment Date","DATE","",NA
"HVLT","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"HVLT","ORIG_ENTRY","Date of original data entry","DATE","",NA
"HVLT","PAG_NAME","Page Name","CHAR","12",NA
"HVLT","PATNO","Participant ID","NUMBER","18","0"
"HVLT","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"HVLT","REC_ID","Record ID","CHAR","36",NA
"HYPOSMIA1Q_ONL","HYPOSMIA1Q_SOURCE_OL","Primary Source of Information","NUMBER","1","0"
"HYPOSMIA1Q_ONL","HYPOSMIA_OL","Do you have any problems with your sense of smell?","NUMBER","1","0"
"HYPOSMIA1Q_ONL","EVENT_ID","Visit ID","CHAR","4",NA
"HYPOSMIA1Q_ONL","RESPONSE_STATUS","Completeness of the survey response (complete or partial)","NUMBER","1","0"
"HYPOSMIA1Q_ONL","RESPONDENT_ID","SurveyMonkey unique response ID","NUMBER","18","0"
"HYPOSMIA1Q_ONL","MOD_INSTANCE_ID","Instrument instance ID","NUMBER","18","0"
"HYPOSMIA1Q_ONL","PATNO","Participant ID","NUMBER","18","0"
"HYPOSMIA1Q_ONL","CREATED_AT","Time the response was created","TIMESTAMP",NA,NA
"HYPOSMIA1Q_ONL","MODIFIED_AT","Time the response was modified","TIMESTAMP",NA,NA
"HYPOSMIA1Q_ONL","","Hyposmia 1Qx from Remote","",NA,NA
"HYPOSMIA1Q_ONL","LOADED_AT","Time the record was ingested/updated in the data warehouse","TIMESTAMP",NA,NA
"ICFLOG","","Informed Consent Tracking Log","","",NA
"ICFLOG","CNO","Site Number","NUMBER","12","0"
"ICFLOG","CNTBRTS","Consent to share contact info with Pathology Core","NUMBER","12","0"
"ICFLOG","CNTVER","Consent to contact by Verily Study team","CHAR","1",NA
"ICFLOG","EVENT_ID","Visit ID","CHAR","3",NA
"ICFLOG","FNDSHR","Consent to share contact info with FOUND","NUMBER","12","0"
"ICFLOG","ICFAPPDT","Date ICF signed","DATE","",NA
"ICFLOG","ICFPRTCL","Select Protocol for Consent","NUMBER","12","0"
"ICFLOG","ICFRSN","Reason for Consent","NUMBER","12","0"
"ICFLOG","ICFRSNCM","Reason for reconsent comment","CHAR","",NA
"ICFLOG","INFODT","Assessment Date","DATE","",NA
"ICFLOG","IRBAPPDT","Site IRB approval date","DATE","",NA
"ICFLOG","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"ICFLOG","ORIG_ENTRY","Date of original data entry","DATE","",NA
"ICFLOG","PAG_NAME","Page Name","CHAR","12",NA
"ICFLOG","PATNO","Participant ID","NUMBER","18","0"
"ICFLOG","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"ICFLOG","RECNTDATA","Consent to re-contact for use of data or samples","NUMBER","1",NA
"ICFLOG","RECNTRSCH","Consent to re-contact for other research","NUMBER","1",NA
"ICFLOG","REC_ID","Record ID","CHAR","36",NA
"ICFLOG","SEQNO","Sequence Number","NUMBER","12","0"
"ICFLOG","SITEVDT","Site version date","DATE","",NA
"ICFLOG","STUDYVDT","Study template version date","DATE","",NA
"INBEDTIMES","age_seconds","Participant's pseudo-age in seconds","DATE","0","0"
"INBEDTIMES","end_time_local","Timestamp of the offset of inbed time. Represented in participant's local time","TIME","8","0"
"INBEDTIMES","end_time_ms","Timestamp of the offset of inbed time. Represented in epoch time","CHAR","25","0"
"INBEDTIMES","start_time_local","Timestamp of the onset of inbed time. Represented in participant's local time","TIME","8","0"
"INBEDTIMES","start_time_ms","Timestamp of the onset of inbed time. Represented in epoch time","CHAR","25","0"
"INBEDTIMES","subject","Participant ID","CHAR","16","0"
"INBEDTIMES","time_day","Day of week","CHAR","3","0"
"INBEDTIMES","time_local","Time in participant's local time zone","TIME","8","0"
"INBEDTIMES","time_ms","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0"
"INBEDTIMES","","Derived rest metrics from digital sensor recordings","","",NA
"INEX","","Inclusion Exclusion","","",NA
"INEX","CNO","Site Number","NUMBER","12","0"
"INEX","EVENT_ID","Visit ID","CHAR","3",NA
"INEX","EX60DYPDRX","Has taken levodopa, dopamine agonists, MAO-B inhibitors or amantadine within 60 days of Baseline visit.","NUMBER","1",NA
"INEX","EX90DYPDRX","Has taken levodopa or dopamine agonists prior to Baseline visit for more than a total of 90 days.","NUMBER","1",NA
"INEX","EXABCOND","Any other medical or psychiatric condition or lab abnormality, which in the opinion of the investigator might preclude participation.","NUMBER","1",NA
"INEX","EXANTCOAG","Current treatment with anticoagulants (e.g., coumadin, heparin, oral thrombin inhibitors) that might preclude safe completion of the lumbar puncture.","NUMBER","1",NA
"INEX","EXATYPPD","Atypical PD syndromes due to either drugs (e.g., metoclopramide, flunarizine, neuroleptics) or metabolic disorders (e.g. Wilson's disease), encephalitis, or degenerative diseases (e.g., progressive supranuclear palsy).","NUMBER","1",NA
"INEX","EXCURPDRX","Currently taking levodopa, dopamine agonists, MAO-B inhibitors (e.g., selegiline, rasagiline), amantadine or another PD medication.","NUMBER","1",NA
"INEX","EXDARX6MO","Received any of the following drugs: dopamine receptor blockers (neuroleptics), metoclopramide and reserpine within 6 months of Screening visit.","NUMBER","1",NA
"INEX","EXDEMNTDX","A clinical diagnosis of dementia as determined by the investigator.","NUMBER","1",NA
"INEX","EXFAMPD","First degree relative with PD (i.e. biologic parent, sibling, child)","NUMBER","1",NA
"INEX","EXNEURCURR","Current or active clinically significant neurological disorder (in the opinion of the Investigator).","NUMBER","1",NA
"INEX","EXNEURMRI","Previously obtained MRI scan with evidence of clinically significant neurological disorder (in the opinion of the Investigator).","NUMBER","1",NA
"INEX","EXPDDEMDX","Clinical diagnosis of PD, other parkinsonism, or dementia.","NUMBER","1",NA
"INEX","EXUNSAFLP","Condition that precludes the safe performance of routine lumbar puncture, such as prohibitive lumbar spinal disease, bleeding diathesis, or clinically significant coagulopathy or thrombocytopenia.","NUMBER","1",NA
"INEX","IN2CARDPD","Patients must have at least two of the following: resting tremor, bradykinesia, rigidity (must have either resting tremor or bradykinesia); OR either asymmetric resting tremor or asymmetric bradykinesia.","NUMBER","1",NA
"INEX","IN2YRPD","A diagnosis of Parkinson disease for 2 years or less at Screening Visit.","NUMBER","1",NA
"INEX","INAGE30","Male or female age 30 years or older at Screening visit.","NUMBER","1",NA
"INEX","INAGE6030","Male or female age 60 years or older (except age 30 years or older for SNCA, or rare genetic mutations (such as Parkin or Pink1) participants).","NUMBER","1",NA
"INEX","INCNST","Able to provide informed consent.","NUMBER","1",NA
"INEX","INDATSCN","Confirmation that participant is eligible based on Screening DaTscan imaging.","NUMBER","1",NA
"INEX","INFODT","Assessment Date","DATE","",NA
"INEX","INHOLDRX","Individuals taking any of the following drugs: alpha methyldopa, methylphenidate, amphetamine derivatives or modafinil, must be willing and medically able to hold the medication for at least 5 half-lives before DaTscan imaging.","NUMBER","1",NA
"INEX","INHY1OR2","Hoehn and Yahr stage I or II at Baseline.","NUMBER","1",NA
"INEX","INHY1TO3","Hoehn and Yahr stage I or II or III at Baseline.","NUMBER","1",NA
"INEX","INLRRK2GBA","Confirmation of causative LRRK2 or GBA (willingness to undergo genetic testing as part of genetic screening and be informed of genetic testing results, or documentation of prior genetic testing results).","NUMBER","1",NA
"INEX","INNOMED6MO","Not expected to require PD medication within at least 6 months from Baseline.","NUMBER","1",NA
"INEX","INPDDX30","Male or female age 30 years or older at Screening Visit.","NUMBER","1",NA
"INEX","INPDSC","Parkinson's disease diagnosis at Screening Visit.","NUMBER","1",NA
"INEX","INPREGNT","Male or a female of childbearing potential who is not pregnant, lactating, or planning pregnancy during the study must have a negative pregnancy test on day of Screening DaTscan imaging test prior to injection of DaTscan","NUMBER","1",NA
"INEX","INPRESCRN","Confirmation that participant is eligible based on centrally determined predictive criteria including the University of Pennsylvania Smell Identification Test (UPSIT), prior to completion of Screening DaTscan imaging.","NUMBER","1",NA
"INEX","INSNCAPARK","Confirmation of causative SNCA or rare genetic variant (such as Parkin or Pink1) (willingness to undergo genetic testing as part of genetic screening and be informed of genetic testing results, or approved documentation of prior genetic testing results).","NUMBER","1",NA
"INEX","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"INEX","ORIG_ENTRY","Date of original data entry","DATE","",NA
"INEX","PAG_NAME","Page Name","CHAR","12",NA
"INEX","PATNO","Participant ID","NUMBER","18","0"
"INEX","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"INEX","REC_ID","Record ID","CHAR","36",NA
"IPSC_Catalog_Metadata","","Metadata of Patient Derived iPSC Cell Lines","","",NA
"IPSC_Catalog_Metadata","CELLS_PER_CONTAINER","Cells per Container","NUMBER","10","0"
"IPSC_Catalog_Metadata","CELL_LINE_NAME","Cell Line Name","CHAR","100",NA
"IPSC_Catalog_Metadata","CLINICAL_EVENT","Event Name","CHAR","100",NA
"IPSC_Catalog_Metadata","CLONE","Clone Number","NUMBER","3","0"
"IPSC_Catalog_Metadata","IDENTITY_TEST","Identity Test Result","CHAR","100",NA
"IPSC_Catalog_Metadata","KARYOTYPE","Karotype Result","CHAR","100",NA
"IPSC_Catalog_Metadata","KARYOTYPE_PROCEDURE","Karotype Procedure","CHAR","100",NA
"IPSC_Catalog_Metadata","MYCOPLASMA","Mycoplasma Result","CHAR","100",NA
"IPSC_Catalog_Metadata","PASSAGE_NUMBER_AT_FREEZE","Passage Number at Freeze","NUMBER","3","0"
"IPSC_Catalog_Metadata","PLURIPOTENCY","Pluripotency Result","CHAR","100",NA
"IPSC_Catalog_Metadata","REPROGRAMMING_METHOD","Reprogramming Method","CHAR","100",NA
"IPSC_Catalog_Metadata","STERILITY_TEST","Sterility Test Result","CHAR","100",NA
"IPSC_Catalog_Metadata","VENDOR","Cell Line Creator","CHAR","100",NA
"IPSC_Catalog_Metadata","COHORT","Cohort at Participant Creation","NUMBER","12","0"
"IPSC_Catalog_Metadata","PATNO","Participant ID","NUMBER","18","0"
"IPSC_Catalog_Metadata","GENDER","Gender","CHAR","8",NA
"IPSC_Catalog_Metadata","CONCOHORT","Cohort per Consensus Committee","NUMBER","2","0"
"IPSC_Catalog_Metadata","CONGBA","GBA Mutation per Consensus Committee","NUMBER","1","0"
"IPSC_Catalog_Metadata","CONHPSM","Hyposmia / Generalized Risk per Consensus Committee","NUMBER","1","0"
"IPSC_Catalog_Metadata","CONLRRK2","LRRK2 Mutation per Consensus Committee","NUMBER","1","0"
"IPSC_Catalog_Metadata","CONSNCA","SNCA Mutation per Consensus Committee","NUMBER","1","0"
"IPSC_Catalog_Metadata","LINE_USEDBY_FOUNDINPD","Is this cell line used in FOUND PD","CHAR","3",NA
"IPSC_Catalog_Metadata","AGE_AT_DIAGNOSIS","Patient Age at PD Diagnosis","NUMBER","4","1"
"IPSC_Catalog_Metadata","AGE_AT_SAMPLE_COLLECTION","Patient Age at Sample Collection","NUMBER","4","1"
"iu_genetic_consensus","","Genetic Data - Consensus APOE Genotype and Coding Variants for GBA and LRRK2","","",NA
"iu_genetic_consensus","APOE","APOE alleles","CHAR","5",NA
"iu_genetic_consensus","CLIA","Gene Screening Data","CHAR","1",NA
"iu_genetic_consensus","GBA_PATHVAR","Indicates presence (1) or absence (0) or one or more pathogenic or likely pathogenic GBA variants with a moderate to high risk of Parkinson’s disease","NUMBER","2","0"
"iu_genetic_consensus","GBA_POS","Analyzed data indicates variant in GBA is present (1), no variants were identified (0), or there was no data for gene (-9)","NUMBER","2","0"
"iu_genetic_consensus","GBA_VAR_CONF","Variant(s) with more than one genetic platform supporting variant call (high confidence variants)","TEXT","NULL",NA
"iu_genetic_consensus","GBA_VAR_ID","Variant ID (protein position)","TEXT","NULL",NA
"iu_genetic_consensus","GWAS","GWAS data","CHAR","1",NA
"iu_genetic_consensus","LRRK2_PATHVAR","Indicates presence (1) or absence (0) or one or more pathogenic or likely pathogenic LRRK2 variants with a moderate to high risk of Parkinson’s disease","NUMBER","2","0"
"iu_genetic_consensus","LRRK2_POS","Analyzed data indicates variant in LRRK2 is present (1), no variants were identified (0), or there was no data for gene (-9)","NUMBER","2","0"
"iu_genetic_consensus","LRRK2_VAR_CONF","Variant(s) with more than one genetic platform supporting variant call (high confidence variants)","TEXT","NULL",NA
"iu_genetic_consensus","LRRK2_VAR_ID","Variant ID (protein position)","TEXT","NULL",NA
"iu_genetic_consensus","NOTES","Recommendations for exclusion from analyses based on current data and notes on missing data, and other notes about consensus curation","TEXT","NULL",NA
"iu_genetic_consensus","PATNO","Patient ID","NUMBER","5","0"
"iu_genetic_consensus","RNASEQ","RNA-sequencing data","CHAR","1",NA
"iu_genetic_consensus","RNASEQ_VIS","Count of RNA-sequencing visits with data","NUMBER","1","0"
"iu_genetic_consensus","SANGER","Sanger sequencing data","CHAR","1",NA
"iu_genetic_consensus","WES","Whole exome sequencing data","CHAR","1",NA
"iu_genetic_consensus","WGS","Whole genome sequencing data","CHAR","1",NA
"IUSM_CATALOG","ALIAS_ID","Patient Number","CHAR","100",NA
"IUSM_CATALOG","CLINICAL_EVENT","Event Name","CHAR","100",NA
"IUSM_CATALOG","CONCENTRATION","Concentration","NUMBER","12","4"
"IUSM_CATALOG","CUSTODIAL_DOMAIN","Custodial Domain","CHAR","10",NA
"IUSM_CATALOG","MASS_UG","Mass ug","NUMBER","12","4"
"IUSM_CATALOG","NUM_AVAILABLE","Num Aliquots Available","CHAR","100",NA
"IUSM_CATALOG","QC","QC Status","CHAR","100",NA
"IUSM_CATALOG","QUANTITY","Quantity","NUMBER","12","4"
"IUSM_CATALOG","QUANTITY_UNITS","Quantity Units","CHAR","100",NA
"IUSM_CATALOG","RATIO_260_280","Ratio 260 280","NUMBER","12","4"
"IUSM_CATALOG","RIN","RIN","NUMBER","12","4"
"IUSM_CATALOG","SMS_SUBJECT_ID","Internal ST Identifier","CHAR","100",NA
"IUSM_CATALOG","SPECIMEN_NO","Specimen Number","CHAR","10",NA
"IUSM_CATALOG","TYPE","Type","CHAR","100",NA
"IUSM_CATALOG","VOLUME_RECEIVED","Volume Received","NUMBER","12","4"
"IUSM_CATALOG","VOLUME_RECEIVED_UNITS","Volume Received Units","CHAR","100",NA
"IUSM_CATALOG","","Metadata of ISUM Biospecimins collected","","",NA
"IUSM_CATALOG","","IUSM Assay Catalog","","",NA
"IUSM_CATALOG","ALIAS_ID","Patient Number","CHAR","100",NA
"IUSM_CATALOG","CLINICAL_EVENT","Event Name","CHAR","100",NA
"IUSM_CATALOG","CONCENTRATION","Concentration","NUMBER","12","4"
"IUSM_CATALOG","MASS_UG","Mass ug","NUMBER","12","4"
"IUSM_CATALOG","NUM_AVAILABLE","Num Aliquots Available","CHAR","100",NA
"IUSM_CATALOG","QUANTITY","Quantity","NUMBER","12","4"
"IUSM_CATALOG","QUANTITY_UNITS","Quantity Units","CHAR","100",NA
"IUSM_CATALOG","RATIO_260_280","Ratio 260 280","NUMBER","12","4"
"IUSM_CATALOG","RIN","RIN","NUMBER","12","4"
"IUSM_CATALOG","SPECIMEN_NO","Specimen Number","CHAR","10",NA
"IUSM_CATALOG","TYPE","Type","CHAR","100",NA
"LAB","","Research Biospecimens","","",NA
